ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2021-03-01,SLV,GADM,SLV.10.19_1,Soyapango,-0.09101,0.27155,full_february,DAY_OF_WEEK
2021-03-02,SLV,GADM,SLV.10.19_1,Soyapango,-0.09576,0.28491,full_february,DAY_OF_WEEK
2021-03-03,SLV,GADM,SLV.10.19_1,Soyapango,-0.13628,0.27645,full_february,DAY_OF_WEEK
2021-03-04,SLV,GADM,SLV.10.19_1,Soyapango,-0.15947,0.28712,full_february,DAY_OF_WEEK
2021-03-05,SLV,GADM,SLV.10.19_1,Soyapango,-0.17125,0.26606,full_february,DAY_OF_WEEK
2021-03-06,SLV,GADM,SLV.10.19_1,Soyapango,-0.09813,0.27597,full_february,DAY_OF_WEEK
2021-03-07,SLV,GADM,SLV.10.19_1,Soyapango,-0.10101,0.34317,full_february,DAY_OF_WEEK
2021-03-08,SLV,GADM,SLV.10.19_1,Soyapango,-0.08891,0.27773,full_february,DAY_OF_WEEK
2021-03-09,SLV,GADM,SLV.10.19_1,Soyapango,-0.1097,0.29794,full_february,DAY_OF_WEEK
2021-03-10,SLV,GADM,SLV.10.19_1,Soyapango,-0.17183,0.28916,full_february,DAY_OF_WEEK
2021-03-11,SLV,GADM,SLV.10.19_1,Soyapango,-0.16853,0.28915,full_february,DAY_OF_WEEK
2021-03-12,SLV,GADM,SLV.10.19_1,Soyapango,-0.14565,0.27633,full_february,DAY_OF_WEEK
2021-03-13,SLV,GADM,SLV.10.19_1,Soyapango,-0.08991,0.27322,full_february,DAY_OF_WEEK
2021-03-14,SLV,GADM,SLV.10.19_1,Soyapango,-0.11949,0.33693,full_february,DAY_OF_WEEK
2021-03-15,SLV,GADM,SLV.10.19_1,Soyapango,-0.05716,0.26597,full_february,DAY_OF_WEEK
2021-03-16,SLV,GADM,SLV.10.19_1,Soyapango,-0.06339,0.26662,full_february,DAY_OF_WEEK
2021-03-17,SLV,GADM,SLV.10.19_1,Soyapango,-0.11275,0.27627,full_february,DAY_OF_WEEK
2021-03-18,SLV,GADM,SLV.10.19_1,Soyapango,-0.12856,0.27091,full_february,DAY_OF_WEEK
2021-03-19,SLV,GADM,SLV.10.19_1,Soyapango,-0.12854,0.25651,full_february,DAY_OF_WEEK
2021-03-20,SLV,GADM,SLV.10.19_1,Soyapango,-0.05145,0.2562,full_february,DAY_OF_WEEK
2021-03-21,SLV,GADM,SLV.10.19_1,Soyapango,-0.05141,0.32017,full_february,DAY_OF_WEEK
2021-03-22,SLV,GADM,SLV.10.19_1,Soyapango,-0.03741,0.26455,full_february,DAY_OF_WEEK
2021-03-23,SLV,GADM,SLV.10.19_1,Soyapango,-0.05011,0.27328,full_february,DAY_OF_WEEK
2021-03-24,SLV,GADM,SLV.10.19_1,Soyapango,-0.1179,0.2602,full_february,DAY_OF_WEEK
2021-03-25,SLV,GADM,SLV.10.19_1,Soyapango,-0.08116,0.25432,full_february,DAY_OF_WEEK
2021-03-26,SLV,GADM,SLV.10.19_1,Soyapango,-0.09319,0.24441,full_february,DAY_OF_WEEK
2021-03-27,SLV,GADM,SLV.10.19_1,Soyapango,-0.01479,0.2504,full_february,DAY_OF_WEEK
2021-03-28,SLV,GADM,SLV.10.19_1,Soyapango,-0.02715,0.30009,full_february,DAY_OF_WEEK
2021-03-29,SLV,GADM,SLV.10.19_1,Soyapango,-0.07177,0.26751,full_february,DAY_OF_WEEK
2021-03-30,SLV,GADM,SLV.10.19_1,Soyapango,-0.07761,0.27146,full_february,DAY_OF_WEEK
2021-03-31,SLV,GADM,SLV.10.19_1,Soyapango,-0.11889,0.25855,full_february,DAY_OF_WEEK
2021-04-01,SLV,GADM,SLV.10.19_1,Soyapango,-0.24308,0.30089,full_february,DAY_OF_WEEK
2021-04-02,SLV,GADM,SLV.10.19_1,Soyapango,-0.45416,0.37016,full_february,DAY_OF_WEEK
2021-04-03,SLV,GADM,SLV.10.19_1,Soyapango,-0.27713,0.324,full_february,DAY_OF_WEEK
2021-04-04,SLV,GADM,SLV.10.19_1,Soyapango,-0.1419,0.34921,full_february,DAY_OF_WEEK
2021-04-05,SLV,GADM,SLV.10.19_1,Soyapango,-0.11349,0.27399,full_february,DAY_OF_WEEK
2021-04-06,SLV,GADM,SLV.10.19_1,Soyapango,-0.05209,0.26879,full_february,DAY_OF_WEEK
2021-04-07,SLV,GADM,SLV.10.19_1,Soyapango,-0.11758,0.27286,full_february,DAY_OF_WEEK
2021-04-08,SLV,GADM,SLV.10.19_1,Soyapango,-0.1238,0.27061,full_february,DAY_OF_WEEK
2021-04-09,SLV,GADM,SLV.10.19_1,Soyapango,-0.12881,0.26431,full_february,DAY_OF_WEEK
2021-04-10,SLV,GADM,SLV.10.19_1,Soyapango,-0.10152,0.27415,full_february,DAY_OF_WEEK
2021-04-11,SLV,GADM,SLV.10.19_1,Soyapango,-0.13791,0.33455,full_february,DAY_OF_WEEK
2021-04-12,SLV,GADM,SLV.10.19_1,Soyapango,-0.06861,0.26419,full_february,DAY_OF_WEEK
2021-04-13,SLV,GADM,SLV.10.19_1,Soyapango,-0.04589,0.27046,full_february,DAY_OF_WEEK
2021-04-14,SLV,GADM,SLV.10.19_1,Soyapango,-0.1044,0.25553,full_february,DAY_OF_WEEK
2021-04-15,SLV,GADM,SLV.10.19_1,Soyapango,-0.08483,0.25529,full_february,DAY_OF_WEEK
2021-04-16,SLV,GADM,SLV.10.19_1,Soyapango,-0.09706,0.23675,full_february,DAY_OF_WEEK
2021-04-17,SLV,GADM,SLV.10.19_1,Soyapango,-0.03104,0.24809,full_february,DAY_OF_WEEK
2021-04-18,SLV,GADM,SLV.10.19_1,Soyapango,-0.04166,0.31479,full_february,DAY_OF_WEEK
2021-04-19,SLV,GADM,SLV.10.19_1,Soyapango,-0.03784,0.25534,full_february,DAY_OF_WEEK
2021-04-20,SLV,GADM,SLV.10.19_1,Soyapango,-0.03069,0.25883,full_february,DAY_OF_WEEK
2021-04-21,SLV,GADM,SLV.10.19_1,Soyapango,-0.11469,0.262,full_february,DAY_OF_WEEK
2021-04-22,SLV,GADM,SLV.10.19_1,Soyapango,-0.0918,0.25417,full_february,DAY_OF_WEEK
2021-04-23,SLV,GADM,SLV.10.19_1,Soyapango,-0.07737,0.24408,full_february,DAY_OF_WEEK
2021-04-24,SLV,GADM,SLV.10.19_1,Soyapango,-0.03836,0.24019,full_february,DAY_OF_WEEK
2021-04-25,SLV,GADM,SLV.10.19_1,Soyapango,-0.05859,0.31565,full_february,DAY_OF_WEEK
2021-04-26,SLV,GADM,SLV.10.19_1,Soyapango,-0.00966,0.25152,full_february,DAY_OF_WEEK
2021-04-27,SLV,GADM,SLV.10.19_1,Soyapango,-0.03574,0.25195,full_february,DAY_OF_WEEK
2021-04-28,SLV,GADM,SLV.10.19_1,Soyapango,-0.09569,0.26163,full_february,DAY_OF_WEEK
2021-04-29,SLV,GADM,SLV.10.19_1,Soyapango,-0.0869,0.2496,full_february,DAY_OF_WEEK
2021-04-30,SLV,GADM,SLV.10.19_1,Soyapango,-0.04286,0.22712,full_february,DAY_OF_WEEK
2021-05-01,SLV,GADM,SLV.10.19_1,Soyapango,-0.14392,0.27596,full_february,DAY_OF_WEEK
2021-05-02,SLV,GADM,SLV.10.19_1,Soyapango,-0.05553,0.32064,full_february,DAY_OF_WEEK
2021-05-03,SLV,GADM,SLV.10.19_1,Soyapango,0.02472,0.24619,full_february,DAY_OF_WEEK
2021-05-04,SLV,GADM,SLV.10.19_1,Soyapango,-0.00162,0.25273,full_february,DAY_OF_WEEK
2021-05-05,SLV,GADM,SLV.10.19_1,Soyapango,-0.06197,0.25013,full_february,DAY_OF_WEEK
2021-05-06,SLV,GADM,SLV.10.19_1,Soyapango,-0.06555,0.25531,full_february,DAY_OF_WEEK
2021-05-07,SLV,GADM,SLV.10.19_1,Soyapango,-0.06646,0.23945,full_february,DAY_OF_WEEK
2021-05-08,SLV,GADM,SLV.10.19_1,Soyapango,0.02105,0.23626,full_february,DAY_OF_WEEK
2021-05-09,SLV,GADM,SLV.10.19_1,Soyapango,0.03342,0.2801,full_february,DAY_OF_WEEK
2021-05-10,SLV,GADM,SLV.10.19_1,Soyapango,-0.14913,0.26899,full_february,DAY_OF_WEEK
2021-05-11,SLV,GADM,SLV.10.19_1,Soyapango,0.03468,0.2336,full_february,DAY_OF_WEEK
2021-05-12,SLV,GADM,SLV.10.19_1,Soyapango,-0.04481,0.24859,full_february,DAY_OF_WEEK
2021-05-13,SLV,GADM,SLV.10.19_1,Soyapango,-0.07884,0.24739,full_february,DAY_OF_WEEK
2021-05-14,SLV,GADM,SLV.10.19_1,Soyapango,-0.0802,0.24311,full_february,DAY_OF_WEEK
2021-05-15,SLV,GADM,SLV.10.19_1,Soyapango,0.01169,0.23663,full_february,DAY_OF_WEEK
2021-05-16,SLV,GADM,SLV.10.19_1,Soyapango,-0.0183,0.31305,full_february,DAY_OF_WEEK
2021-05-17,SLV,GADM,SLV.10.19_1,Soyapango,0.02226,0.24204,full_february,DAY_OF_WEEK
2021-05-18,SLV,GADM,SLV.10.19_1,Soyapango,0.03595,0.25352,full_february,DAY_OF_WEEK
2021-05-19,SLV,GADM,SLV.10.19_1,Soyapango,-0.07571,0.25233,full_february,DAY_OF_WEEK
2021-05-20,SLV,GADM,SLV.10.19_1,Soyapango,-0.07713,0.24911,full_february,DAY_OF_WEEK
2021-05-21,SLV,GADM,SLV.10.19_1,Soyapango,-0.05837,0.23865,full_february,DAY_OF_WEEK
2021-05-22,SLV,GADM,SLV.10.19_1,Soyapango,-0.01175,0.25944,full_february,DAY_OF_WEEK
2021-05-23,SLV,GADM,SLV.10.19_1,Soyapango,-0.06668,0.32208,full_february,DAY_OF_WEEK
2021-05-24,SLV,GADM,SLV.10.19_1,Soyapango,0.00073,0.24854,full_february,DAY_OF_WEEK
2021-05-25,SLV,GADM,SLV.10.19_1,Soyapango,0.02652,0.25075,full_february,DAY_OF_WEEK
2021-05-26,SLV,GADM,SLV.10.19_1,Soyapango,-0.08039,0.2551,full_february,DAY_OF_WEEK
2021-05-27,SLV,GADM,SLV.10.19_1,Soyapango,-0.09486,0.26179,full_february,DAY_OF_WEEK
2021-05-28,SLV,GADM,SLV.10.19_1,Soyapango,-0.06336,0.23975,full_february,DAY_OF_WEEK
2021-05-29,SLV,GADM,SLV.10.19_1,Soyapango,-0.01154,0.24791,full_february,DAY_OF_WEEK
2021-05-30,SLV,GADM,SLV.10.19_1,Soyapango,-0.02597,0.31097,full_february,DAY_OF_WEEK
2021-05-31,SLV,GADM,SLV.10.19_1,Soyapango,0.00581,0.24218,full_february,DAY_OF_WEEK
2021-06-01,SLV,GADM,SLV.10.19_1,Soyapango,0.0075,0.25172,full_february,DAY_OF_WEEK
2021-06-02,SLV,GADM,SLV.10.19_1,Soyapango,-0.05088,0.25311,full_february,DAY_OF_WEEK
2021-06-03,SLV,GADM,SLV.10.19_1,Soyapango,-0.07705,0.25083,full_february,DAY_OF_WEEK
2021-06-04,SLV,GADM,SLV.10.19_1,Soyapango,-0.08239,0.24419,full_february,DAY_OF_WEEK
2021-06-05,SLV,GADM,SLV.10.19_1,Soyapango,-0.01963,0.24617,full_february,DAY_OF_WEEK
2021-06-06,SLV,GADM,SLV.10.19_1,Soyapango,-0.03944,0.31028,full_february,DAY_OF_WEEK
2021-06-07,SLV,GADM,SLV.10.19_1,Soyapango,0.01824,0.24447,full_february,DAY_OF_WEEK
2021-06-08,SLV,GADM,SLV.10.19_1,Soyapango,-0.0059,0.24799,full_february,DAY_OF_WEEK
2021-06-09,SLV,GADM,SLV.10.19_1,Soyapango,-0.09405,0.25442,full_february,DAY_OF_WEEK
2021-06-10,SLV,GADM,SLV.10.19_1,Soyapango,-0.05377,0.25437,full_february,DAY_OF_WEEK
2021-06-11,SLV,GADM,SLV.10.19_1,Soyapango,-0.10099,0.25028,full_february,DAY_OF_WEEK
2021-06-12,SLV,GADM,SLV.10.19_1,Soyapango,-0.07745,0.27533,full_february,DAY_OF_WEEK
2021-06-13,SLV,GADM,SLV.10.19_1,Soyapango,-0.10614,0.34175,full_february,DAY_OF_WEEK
2021-06-14,SLV,GADM,SLV.10.19_1,Soyapango,-0.01254,0.2508,full_february,DAY_OF_WEEK
2021-06-15,SLV,GADM,SLV.10.19_1,Soyapango,0.04971,0.24725,full_february,DAY_OF_WEEK
2021-06-16,SLV,GADM,SLV.10.19_1,Soyapango,-0.02016,0.25564,full_february,DAY_OF_WEEK
2021-06-17,SLV,GADM,SLV.10.19_1,Soyapango,-0.28693,0.28841,full_february,DAY_OF_WEEK
2021-06-18,SLV,GADM,SLV.10.19_1,Soyapango,-0.06793,0.22932,full_february,DAY_OF_WEEK
2021-06-19,SLV,GADM,SLV.10.19_1,Soyapango,-0.05308,0.24694,full_february,DAY_OF_WEEK
2021-06-20,SLV,GADM,SLV.10.19_1,Soyapango,-0.04354,0.31358,full_february,DAY_OF_WEEK
2021-06-21,SLV,GADM,SLV.10.19_1,Soyapango,0.01982,0.24651,full_february,DAY_OF_WEEK
2021-06-22,SLV,GADM,SLV.10.19_1,Soyapango,0.01858,0.25534,full_february,DAY_OF_WEEK
2021-06-23,SLV,GADM,SLV.10.19_1,Soyapango,-0.08188,0.27549,full_february,DAY_OF_WEEK
2021-06-24,SLV,GADM,SLV.10.19_1,Soyapango,-0.06526,0.2458,full_february,DAY_OF_WEEK
2021-06-25,SLV,GADM,SLV.10.19_1,Soyapango,-0.07838,0.239,full_february,DAY_OF_WEEK
2021-06-26,SLV,GADM,SLV.10.19_1,Soyapango,-0.03174,0.24538,full_february,DAY_OF_WEEK
2021-06-27,SLV,GADM,SLV.10.19_1,Soyapango,-0.07127,0.31687,full_february,DAY_OF_WEEK
2021-06-28,SLV,GADM,SLV.10.19_1,Soyapango,-0.02503,0.23967,full_february,DAY_OF_WEEK
2021-06-29,SLV,GADM,SLV.10.19_1,Soyapango,-0.00896,0.25403,full_february,DAY_OF_WEEK
2021-06-30,SLV,GADM,SLV.10.19_1,Soyapango,-0.04329,0.2333,full_february,DAY_OF_WEEK
2021-07-01,SLV,GADM,SLV.10.19_1,Soyapango,-0.05953,0.24376,full_february,DAY_OF_WEEK
2021-07-02,SLV,GADM,SLV.10.19_1,Soyapango,-0.07469,0.23509,full_february,DAY_OF_WEEK
2021-07-03,SLV,GADM,SLV.10.19_1,Soyapango,0.0031,0.24377,full_february,DAY_OF_WEEK
2021-07-04,SLV,GADM,SLV.10.19_1,Soyapango,-0.01355,0.32229,full_february,DAY_OF_WEEK
2021-07-05,SLV,GADM,SLV.10.19_1,Soyapango,-0.03048,0.26735,full_february,DAY_OF_WEEK
2021-07-06,SLV,GADM,SLV.10.19_1,Soyapango,-0.00503,0.25603,full_february,DAY_OF_WEEK
2021-07-07,SLV,GADM,SLV.10.19_1,Soyapango,-0.07834,0.24628,full_february,DAY_OF_WEEK
2021-07-08,SLV,GADM,SLV.10.19_1,Soyapango,-0.0836,0.25511,full_february,DAY_OF_WEEK
2021-07-09,SLV,GADM,SLV.10.19_1,Soyapango,-0.05913,0.24436,full_february,DAY_OF_WEEK
2021-07-10,SLV,GADM,SLV.10.19_1,Soyapango,-0.07645,0.26104,full_february,DAY_OF_WEEK
2021-07-11,SLV,GADM,SLV.10.19_1,Soyapango,-0.09751,0.33268,full_february,DAY_OF_WEEK
2021-07-12,SLV,GADM,SLV.10.19_1,Soyapango,-0.01636,0.2567,full_february,DAY_OF_WEEK
2021-07-13,SLV,GADM,SLV.10.19_1,Soyapango,-0.01785,0.26298,full_february,DAY_OF_WEEK
2021-07-14,SLV,GADM,SLV.10.19_1,Soyapango,-0.07997,0.26375,full_february,DAY_OF_WEEK
2021-07-15,SLV,GADM,SLV.10.19_1,Soyapango,-0.09232,0.24941,full_february,DAY_OF_WEEK
2021-07-16,SLV,GADM,SLV.10.19_1,Soyapango,-0.06608,0.22854,full_february,DAY_OF_WEEK
2021-07-17,SLV,GADM,SLV.10.19_1,Soyapango,-0.02024,0.25861,full_february,DAY_OF_WEEK
2021-07-18,SLV,GADM,SLV.10.19_1,Soyapango,-0.07402,0.31823,full_february,DAY_OF_WEEK
2021-07-19,SLV,GADM,SLV.10.19_1,Soyapango,-0.00278,0.24838,full_february,DAY_OF_WEEK
2021-07-20,SLV,GADM,SLV.10.19_1,Soyapango,-0.00546,0.25321,full_february,DAY_OF_WEEK
2021-07-21,SLV,GADM,SLV.10.19_1,Soyapango,-0.07559,0.25291,full_february,DAY_OF_WEEK
2021-07-22,SLV,GADM,SLV.10.19_1,Soyapango,-0.12555,0.25554,full_february,DAY_OF_WEEK
2021-07-23,SLV,GADM,SLV.10.19_1,Soyapango,-0.15825,0.247,full_february,DAY_OF_WEEK
2021-07-24,SLV,GADM,SLV.10.19_1,Soyapango,-0.20771,0.26951,full_february,DAY_OF_WEEK
2021-07-25,SLV,GADM,SLV.10.19_1,Soyapango,-0.22661,0.33136,full_february,DAY_OF_WEEK
2021-07-26,SLV,GADM,SLV.10.19_1,Soyapango,-0.18298,0.26421,full_february,DAY_OF_WEEK
2021-07-27,SLV,GADM,SLV.10.19_1,Soyapango,-0.1983,0.27248,full_february,DAY_OF_WEEK
2021-07-28,SLV,GADM,SLV.10.19_1,Soyapango,-0.25309,0.26854,full_february,DAY_OF_WEEK
2021-07-29,SLV,GADM,SLV.10.19_1,Soyapango,-0.19675,0.25612,full_february,DAY_OF_WEEK
2021-07-30,SLV,GADM,SLV.10.19_1,Soyapango,-0.10793,0.23677,full_february,DAY_OF_WEEK
2021-07-31,SLV,GADM,SLV.10.19_1,Soyapango,-0.03113,0.24763,full_february,DAY_OF_WEEK
2021-08-01,SLV,GADM,SLV.10.19_1,Soyapango,-0.03174,0.29557,full_february,DAY_OF_WEEK
2021-01-01,SLV,GADM,SLV.10.1_1,Aguilares,-0.19118,0.18253,full_february,DAY_OF_WEEK
2021-01-01,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.50593,0.33593,full_february,DAY_OF_WEEK
2021-01-02,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.29142,0.30625,full_february,DAY_OF_WEEK
2021-01-03,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15591,0.33762,full_february,DAY_OF_WEEK
2021-01-04,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1801,0.26779,full_february,DAY_OF_WEEK
2021-01-05,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17824,0.26684,full_february,DAY_OF_WEEK
2021-01-06,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.11914,0.25908,full_february,DAY_OF_WEEK
2021-01-07,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16182,0.25028,full_february,DAY_OF_WEEK
2021-01-08,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17725,0.27055,full_february,DAY_OF_WEEK
2021-01-09,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15511,0.264,full_february,DAY_OF_WEEK
2021-01-10,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17486,0.32982,full_february,DAY_OF_WEEK
2021-01-11,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13243,0.24833,full_february,DAY_OF_WEEK
2021-01-12,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10127,0.26266,full_february,DAY_OF_WEEK
2021-01-13,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14328,0.25797,full_february,DAY_OF_WEEK
2021-01-14,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15584,0.28986,full_february,DAY_OF_WEEK
2021-01-15,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17475,0.24281,full_february,DAY_OF_WEEK
2021-01-16,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13114,0.25096,full_february,DAY_OF_WEEK
2021-01-17,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15427,0.31921,full_february,DAY_OF_WEEK
2021-01-18,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12676,0.24053,full_february,DAY_OF_WEEK
2021-01-19,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12953,0.26426,full_february,DAY_OF_WEEK
2021-01-20,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14277,0.25814,full_february,DAY_OF_WEEK
2021-01-21,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14552,0.26484,full_february,DAY_OF_WEEK
2021-01-22,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15043,0.24636,full_february,DAY_OF_WEEK
2021-01-23,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13278,0.24711,full_february,DAY_OF_WEEK
2021-01-24,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18645,0.32513,full_february,DAY_OF_WEEK
2021-01-25,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.11689,0.24514,full_february,DAY_OF_WEEK
2021-01-26,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14855,0.26931,full_february,DAY_OF_WEEK
2021-01-27,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1299,0.26027,full_february,DAY_OF_WEEK
2021-01-28,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14679,0.26749,full_february,DAY_OF_WEEK
2021-01-29,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16292,0.24531,full_february,DAY_OF_WEEK
2021-01-30,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.07738,0.23956,full_february,DAY_OF_WEEK
2021-01-31,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12179,0.30249,full_february,DAY_OF_WEEK
2021-02-01,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14465,0.25999,full_february,DAY_OF_WEEK
2021-02-02,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14828,0.27385,full_february,DAY_OF_WEEK
2021-02-03,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12155,0.27885,full_february,DAY_OF_WEEK
2021-02-04,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18155,0.27167,full_february,DAY_OF_WEEK
2021-02-05,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.20252,0.26766,full_february,DAY_OF_WEEK
2021-02-06,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15816,0.25721,full_february,DAY_OF_WEEK
2021-02-07,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17203,0.31361,full_february,DAY_OF_WEEK
2021-02-08,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14192,0.27366,full_february,DAY_OF_WEEK
2021-02-09,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.22199,0.27577,full_february,DAY_OF_WEEK
2021-02-10,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.18162,0.28256,full_february,DAY_OF_WEEK
2021-02-11,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.11368,0.2787,full_february,DAY_OF_WEEK
2021-02-12,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13287,0.25314,full_february,DAY_OF_WEEK
2021-02-13,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08776,0.25415,full_february,DAY_OF_WEEK
2021-02-14,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0735,0.31147,full_february,DAY_OF_WEEK
2021-02-15,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10874,0.24582,full_february,DAY_OF_WEEK
2021-02-16,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14263,0.26593,full_february,DAY_OF_WEEK
2021-02-17,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12058,0.27042,full_february,DAY_OF_WEEK
2021-02-18,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12556,0.27053,full_february,DAY_OF_WEEK
2021-02-19,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15428,0.27178,full_february,DAY_OF_WEEK
2021-02-20,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.09969,0.25408,full_february,DAY_OF_WEEK
2021-02-21,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08268,0.31503,full_february,DAY_OF_WEEK
2021-02-22,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17076,0.27338,full_february,DAY_OF_WEEK
2021-02-23,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15662,0.27106,full_february,DAY_OF_WEEK
2021-02-24,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12957,0.27253,full_february,DAY_OF_WEEK
2021-02-25,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10419,0.2648,full_february,DAY_OF_WEEK
2021-02-26,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14694,0.25323,full_february,DAY_OF_WEEK
2021-02-27,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.05127,0.2478,full_february,DAY_OF_WEEK
2021-02-28,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.07672,0.25745,full_february,DAY_OF_WEEK
2021-03-01,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.14269,0.25466,full_february,DAY_OF_WEEK
2021-03-02,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15957,0.27768,full_february,DAY_OF_WEEK
2021-03-03,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13402,0.27037,full_february,DAY_OF_WEEK
2021-03-04,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08372,0.27063,full_february,DAY_OF_WEEK
2021-03-05,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.17015,0.25804,full_february,DAY_OF_WEEK
2021-03-06,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10437,0.25741,full_february,DAY_OF_WEEK
2021-03-07,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.1577,0.31624,full_february,DAY_OF_WEEK
2021-03-08,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.15434,0.26492,full_february,DAY_OF_WEEK
2021-03-09,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16185,0.2868,full_february,DAY_OF_WEEK
2021-03-10,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.16091,0.27682,full_february,DAY_OF_WEEK
2021-03-11,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10918,0.26036,full_february,DAY_OF_WEEK
2021-03-12,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.12675,0.24707,full_february,DAY_OF_WEEK
2021-03-13,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10739,0.2731,full_february,DAY_OF_WEEK
2021-03-14,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13326,0.32475,full_february,DAY_OF_WEEK
2021-03-15,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.11058,0.254,full_february,DAY_OF_WEEK
2021-03-16,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.11282,0.2678,full_february,DAY_OF_WEEK
2021-03-17,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.10286,0.25885,full_february,DAY_OF_WEEK
2021-03-18,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08219,0.26597,full_february,DAY_OF_WEEK
2021-03-19,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.13167,0.26225,full_february,DAY_OF_WEEK
2021-03-20,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.0451,0.26948,full_february,DAY_OF_WEEK
2021-03-21,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.08074,0.30452,full_february,DAY_OF_WEEK
2021-03-22,SLV,GADM,SLV.10.20_1,Tonacatepeque,-0.11635,0.24691,full_february,DAY_OF_WEEK
